"","STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","AFFGEOID","GEOID","NAME","LSAD","ALAND","AWATER","NAME.1","state","county","tract","blockgroup","Household.Income..Total.","Household.Income..Less.than..10.000","Household.Income...10.000.to..14.999","Household.Income...15.000.to..19.999","Household.Income...20.000.to..24.999","Household.Income...25.000.to..29.999","Household.Income...30.000.to..34.999","Household.Income...35.000.to..39.999","Household.Income...40.000.to..44.999","Household.Income...45.000.to..49.999","Household.Income...50.000.to..59.999","Household.Income...60.000.to..74.999","Household.Income...75.000.to..99.999","Household.Income...100.000.to..124.999","Household.Income...125.000.to..149.999","Household.Income...150.000.to..199.999","Household.Income...200.000.or.more","GEOID.1","percent","ID"
"107","25","025","160602","1","1500000US250251606021","250251606021","1","BG",215626,0,"Block Group 1, Census Tract 1606.02, Suffolk County, Massachusetts",25,25,160602,"1",300,0,0,0,9,11,44,0,7,7,51,39,67,18,8,26,13,"250251606021",0,"539"
"108","25","025","170300","6","1500000US250251703006","250251703006","6","BG",237357,0,"Block Group 6, Census Tract 1703, Suffolk County, Massachusetts",25,25,170300,"6",598,51,115,0,41,61,36,11,0,99,69,22,18,62,13,0,0,"250251703006",0.0852842809364548,"540"
"109","25","025","170300","4","1500000US250251703004","250251703004","4","BG",471262,0,"Block Group 4, Census Tract 1703, Suffolk County, Massachusetts",25,25,170300,"4",477,9,24,26,26,19,79,19,25,15,44,56,54,30,35,0,16,"250251703004",0.0188679245283019,"541"
"110","25","025","040600","2","1500000US250250406002","250250406002","2","BG",171706,0,"Block Group 2, Census Tract 406, Suffolk County, Massachusetts",25,25,40600,"2",877,39,48,17,19,34,17,4,0,34,35,22,121,40,94,152,201,"250250406002",0.0444697833523375,"556"
"111","25","025","050300","1","1500000US250250503001","250250503001","1","BG",230249,271373,"Block Group 1, Census Tract 503, Suffolk County, Massachusetts",25,25,50300,"1",216,18,10,51,3,19,20,0,11,11,16,24,23,0,10,0,0,"250250503001",0.0833333333333333,"557"
"112","25","025","050500","1","1500000US250250505001","250250505001","1","BG",114773,0,"Block Group 1, Census Tract 505, Suffolk County, Massachusetts",25,25,50500,"1",711,55,33,24,25,37,70,34,29,94,39,27,162,54,22,0,6,"250250505001",0.0773558368495077,"558"
"113","25","025","050901","2","1500000US250250509012","250250509012","2","BG",87280,0,"Block Group 2, Census Tract 509.01, Suffolk County, Massachusetts",25,25,50901,"2",609,10,4,0,39,90,71,77,11,15,0,93,148,0,8,29,14,"250250509012",0.0164203612479475,"559"
"114","25","025","060101","2","1500000US250250601012","250250601012","2","BG",46927,0,"Block Group 2, Census Tract 601.01, Suffolk County, Massachusetts",25,25,60101,"2",319,21,18,11,0,46,0,11,0,20,10,7,71,72,21,0,11,"250250601012",0.0658307210031348,"560"
"115","25","025","060200","1","1500000US250250602001","250250602001","1","BG",68648,0,"Block Group 1, Census Tract 602, Suffolk County, Massachusetts",25,25,60200,"1",435,14,0,0,0,5,0,18,8,22,27,57,98,77,36,20,53,"250250602001",0.032183908045977,"561"
"116","25","025","060400","1","1500000US250250604001","250250604001","1","BG",82503,0,"Block Group 1, Census Tract 604, Suffolk County, Massachusetts",25,25,60400,"1",480,23,0,0,0,0,0,42,0,14,39,14,51,54,43,163,37,"250250604001",0.0479166666666667,"562"
"117","25","025","060501","2","1500000US250250605012","250250605012","2","BG",63781,0,"Block Group 2, Census Tract 605.01, Suffolk County, Massachusetts",25,25,60501,"2",508,7,39,0,0,19,14,10,8,33,42,15,127,32,90,15,57,"250250605012",0.0137795275590551,"563"
"118","25","025","060800","2","1500000US250250608002","250250608002","2","BG",63564,0,"Block Group 2, Census Tract 608, Suffolk County, Massachusetts",25,25,60800,"2",456,0,37,0,26,0,33,14,0,0,0,72,57,59,115,26,17,"250250608002",0,"564"
"119","25","025","061101","2","1500000US250250611012","250250611012","2","BG",115604,0,"Block Group 2, Census Tract 611.01, Suffolk County, Massachusetts",25,25,61101,"2",764,257,103,138,83,8,73,0,30,36,10,4,10,0,0,12,0,"250250611012",0.336387434554974,"565"
"120","25","025","070101","3","1500000US250250701013","250250701013","3","BG",95869,0,"Block Group 3, Census Tract 701.01, Suffolk County, Massachusetts",25,25,70101,"3",276,42,33,39,0,13,0,0,0,0,0,13,0,0,27,40,69,"250250701013",0.152173913043478,"566"
"121","25","025","070300","1","1500000US250250703001","250250703001","1","BG",133565,0,"Block Group 1, Census Tract 703, Suffolk County, Massachusetts",25,25,70300,"1",460,57,18,59,0,19,0,0,0,16,19,0,21,13,43,37,158,"250250703001",0.123913043478261,"567"
"122","25","025","070500","4","1500000US250250705004","250250705004","4","BG",82087,0,"Block Group 4, Census Tract 705, Suffolk County, Massachusetts",25,25,70500,"4",619,83,17,21,0,22,0,84,72,0,36,32,81,54,16,17,84,"250250705004",0.134087237479806,"568"
"123","25","025","070900","2","1500000US250250709002","250250709002","2","BG",54005,0,"Block Group 2, Census Tract 709, Suffolk County, Massachusetts",25,25,70900,"2",473,64,109,43,15,9,11,36,0,4,70,32,41,11,0,19,9,"250250709002",0.135306553911205,"569"
"124","25","025","080100","2","1500000US250250801002","250250801002","2","BG",90456,0,"Block Group 2, Census Tract 801, Suffolk County, Massachusetts",25,25,80100,"2",301,65,29,0,44,4,21,0,18,0,30,22,37,5,26,0,0,"250250801002",0.215946843853821,"570"
"125","25","025","080900","3","1500000US250250809003","250250809003","3","BG",106856,0,"Block Group 3, Census Tract 809, Suffolk County, Massachusetts",25,25,80900,"3",346,42,50,25,21,39,24,0,23,0,6,0,56,0,33,16,11,"250250809003",0.121387283236994,"571"
"126","25","025","081001","3","1500000US250250810013","250250810013","3","BG",82258,0,"Block Group 3, Census Tract 810.01, Suffolk County, Massachusetts",25,25,81001,"3",163,15,0,0,16,0,0,14,0,0,16,30,13,44,0,15,0,"250250810013",0.0920245398773006,"572"
"127","25","025","081500","1","1500000US250250815001","250250815001","1","BG",155962,0,"Block Group 1, Census Tract 815, Suffolk County, Massachusetts",25,25,81500,"1",301,6,19,0,53,4,9,0,37,15,29,18,64,34,0,6,7,"250250815001",0.0199335548172757,"573"
"128","25","025","081700","1","1500000US250250817001","250250817001","1","BG",77624,0,"Block Group 1, Census Tract 817, Suffolk County, Massachusetts",25,25,81700,"1",204,31,42,15,0,0,0,0,0,48,23,0,45,0,0,0,0,"250250817001",0.151960784313725,"574"
"129","25","025","082100","2","1500000US250250821002","250250821002","2","BG",101804,0,"Block Group 2, Census Tract 821, Suffolk County, Massachusetts",25,25,82100,"2",567,229,45,43,9,27,97,14,0,6,47,0,0,38,0,0,12,"250250821002",0.403880070546737,"575"
"130","25","025","090100","1","1500000US250250901001","250250901001","1","BG",109636,0,"Block Group 1, Census Tract 901, Suffolk County, Massachusetts",25,25,90100,"1",678,192,54,72,32,73,38,11,11,35,35,54,58,13,0,0,0,"250250901001",0.283185840707965,"576"
"131","25","025","090300","3","1500000US250250903003","250250903003","3","BG",83053,0,"Block Group 3, Census Tract 903, Suffolk County, Massachusetts",25,25,90300,"3",337,121,38,0,0,15,15,19,0,0,40,10,79,0,0,0,0,"250250903003",0.359050445103858,"577"
"132","25","025","090700","2","1500000US250250907002","250250907002","2","BG",106433,0,"Block Group 2, Census Tract 907, Suffolk County, Massachusetts",25,25,90700,"2",431,39,70,0,57,0,88,0,0,9,47,20,45,7,17,0,32,"250250907002",0.0904872389791183,"578"
"133","25","025","091100","3","1500000US250250911003","250250911003","3","BG",76680,0,"Block Group 3, Census Tract 911, Suffolk County, Massachusetts",25,25,91100,"3",277,25,0,18,0,0,37,14,11,0,7,39,26,31,26,25,18,"250250911003",0.0902527075812274,"579"
"134","25","025","091200","3","1500000US250250912003","250250912003","3","BG",104106,0,"Block Group 3, Census Tract 912, Suffolk County, Massachusetts",25,25,91200,"3",210,37,30,32,0,0,0,0,7,8,20,25,18,8,25,0,0,"250250912003",0.176190476190476,"580"
"135","25","025","091600","3","1500000US250250916003","250250916003","3","BG",95530,0,"Block Group 3, Census Tract 916, Suffolk County, Massachusetts",25,25,91600,"3",286,42,29,68,4,5,0,35,57,0,0,17,29,0,0,0,0,"250250916003",0.146853146853147,"581"
"136","25","025","091700","2","1500000US250250917002","250250917002","2","BG",78459,0,"Block Group 2, Census Tract 917, Suffolk County, Massachusetts",25,25,91700,"2",258,39,0,22,32,0,19,0,6,36,55,4,25,0,0,7,13,"250250917002",0.151162790697674,"582"
"137","25","025","091900","4","1500000US250250919004","250250919004","4","BG",69070,0,"Block Group 4, Census Tract 919, Suffolk County, Massachusetts",25,25,91900,"4",179,26,8,19,25,0,23,0,0,0,4,20,11,7,12,16,8,"250250919004",0.145251396648045,"583"
"138","25","025","092000","1","1500000US250250920001","250250920001","1","BG",120374,0,"Block Group 1, Census Tract 920, Suffolk County, Massachusetts",25,25,92000,"1",427,56,50,35,27,24,62,9,0,14,38,0,55,53,0,4,0,"250250920001",0.131147540983607,"584"
"139","25","025","092101","5","1500000US250250921015","250250921015","5","BG",212641,0,"Block Group 5, Census Tract 921.01, Suffolk County, Massachusetts",25,25,92101,"5",718,66,81,60,45,4,89,0,18,56,0,77,53,57,58,36,18,"250250921015",0.0919220055710306,"585"
"140","25","025","092200","3","1500000US250250922003","250250922003","3","BG",123665,0,"Block Group 3, Census Tract 922, Suffolk County, Massachusetts",25,25,92200,"3",243,10,0,34,0,11,19,17,8,9,15,0,63,30,0,1,26,"250250922003",0.0411522633744856,"586"
"141","25","025","100100","2","1500000US250251001002","250251001002","2","BG",80648,0,"Block Group 2, Census Tract 1001, Suffolk County, Massachusetts",25,25,100100,"2",173,11,43,5,0,0,0,8,8,0,0,3,7,28,60,0,0,"250251001002",0.0635838150289017,"587"
"142","25","025","100100","4","1500000US250251001004","250251001004","4","BG",96673,0,"Block Group 4, Census Tract 1001, Suffolk County, Massachusetts",25,25,100100,"4",235,73,0,14,0,30,9,17,10,0,0,41,24,17,0,0,0,"250251001004",0.31063829787234,"588"
"143","25","025","100400","4","1500000US250251004004","250251004004","4","BG",182562,0,"Block Group 4, Census Tract 1004, Suffolk County, Massachusetts",25,25,100400,"4",586,97,33,47,0,0,62,15,4,56,44,60,46,68,45,9,0,"250251004004",0.165529010238908,"589"
"144","25","025","100500","1","1500000US250251005001","250251005001","1","BG",124826,0,"Block Group 1, Census Tract 1005, Suffolk County, Massachusetts",25,25,100500,"1",520,140,67,47,0,0,29,0,39,32,0,13,70,42,0,41,0,"250251005001",0.269230769230769,"590"
"145","25","025","000201","3","1500000US250250002013","250250002013","3","BG",175302,0,"Block Group 3, Census Tract 2.01, Suffolk County, Massachusetts",25,25,201,"3",525,52,28,0,23,46,0,20,16,37,7,70,53,73,10,82,8,"250250002013",0.0990476190476191,"591"
"146","25","025","050700","2","1500000US250250507002","250250507002","2","BG",62351,0,"Block Group 2, Census Tract 507, Suffolk County, Massachusetts",25,25,50700,"2",331,0,9,0,0,23,0,26,0,9,46,84,67,47,20,0,0,"250250507002",0,"592"
"147","25","025","000401","3","1500000US250250004013","250250004013","3","BG",116848,0,"Block Group 3, Census Tract 4.01, Suffolk County, Massachusetts",25,25,401,"3",371,22,32,27,0,0,36,11,14,8,47,61,45,6,25,29,8,"250250004013",0.0592991913746631,"593"
"148","25","025","140400","6","1500000US250251404006","250251404006","6","BG",694806,0,"Block Group 6, Census Tract 1404, Suffolk County, Massachusetts",25,25,140400,"6",630,0,28,65,15,28,9,29,82,11,27,61,50,79,61,85,0,"250251404006",0,"594"
"149","25","025","000502","1","1500000US250250005021","250250005021","1","BG",173165,0,"Block Group 1, Census Tract 5.02, Suffolk County, Massachusetts",25,25,502,"1",338,30,9,49,0,0,32,0,0,0,35,39,52,38,0,7,47,"250250005021",0.0887573964497041,"595"
"150","25","025","000602","1","1500000US250250006021","250250006021","1","BG",164762,0,"Block Group 1, Census Tract 6.02, Suffolk County, Massachusetts",25,25,602,"1",741,156,32,49,15,35,9,62,16,25,54,84,126,40,6,16,16,"250250006021",0.210526315789474,"596"
"151","25","025","000703","2","1500000US250250007032","250250007032","2","BG",105045,0,"Block Group 2, Census Tract 7.03, Suffolk County, Massachusetts",25,25,703,"2",615,131,93,27,82,13,45,32,20,13,26,25,51,15,0,8,34,"250250007032",0.213008130081301,"597"
"152","25","025","000704","3","1500000US250250007043","250250007043","3","BG",39100,0,"Block Group 3, Census Tract 7.04, Suffolk County, Massachusetts",25,25,704,"3",602,70,75,36,15,16,0,86,37,49,51,45,62,12,13,35,0,"250250007043",0.116279069767442,"598"
"153","25","025","010103","2","1500000US250250101032","250250101032","2","BG",39547,0,"Block Group 2, Census Tract 101.03, Suffolk County, Massachusetts",25,25,10103,"2",16,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,"250250101032",0,"599"
"154","25","025","170400","4","1500000US250251704004","250251704004","4","BG",347911,0,"Block Group 4, Census Tract 1704, Suffolk County, Massachusetts",25,25,170400,"4",983,11,79,10,35,41,64,58,176,61,67,114,151,22,12,37,45,"250251704004",0.0111902339776195,"600"
"155","25","025","170702","3","1500000US250251707023","250251707023","3","BG",188940,0,"Block Group 3, Census Tract 1707.02, Suffolk County, Massachusetts",25,25,170702,"3",297,51,29,36,30,35,0,0,0,14,38,22,8,8,8,0,18,"250251707023",0.171717171717172,"601"
"156","25","025","180200","4","1500000US250251802004","250251802004","4","BG",263498,155821,"Block Group 4, Census Tract 1802, Suffolk County, Massachusetts",25,25,180200,"4",576,49,39,0,49,20,19,38,20,9,12,64,110,62,72,8,5,"250251802004",0.0850694444444444,"602"
"157","25","025","000301","2","1500000US250250003012","250250003012","2","BG",143220,0,"Block Group 2, Census Tract 3.01, Suffolk County, Massachusetts",25,25,301,"2",294,0,6,17,0,8,0,0,10,0,0,31,71,71,18,28,34,"250250003012",0,"603"
"158","25","025","030500","3","1500000US250250305003","250250305003","3","BG",21430,0,"Block Group 3, Census Tract 305, Suffolk County, Massachusetts",25,25,30500,"3",546,6,0,15,0,38,18,7,29,16,20,86,41,135,79,46,10,"250250305003",0.010989010989011,"604"
"159","25","025","010802","2","1500000US250250108022","250250108022","2","BG",59505,0,"Block Group 2, Census Tract 108.02, Suffolk County, Massachusetts",25,25,10802,"2",778,147,29,0,0,0,0,23,42,0,90,38,78,46,129,80,76,"250250108022",0.188946015424165,"950"
"160","25","025","180500","4","1500000US250251805004","250251805004","4","BG",294809,570376,"Block Group 4, Census Tract 1805, Suffolk County, Massachusetts",25,25,180500,"4",424,12,0,27,17,0,54,0,14,0,43,54,104,30,41,0,28,"250251805004",0.0283018867924528,"951"
"161","25","025","010203","1","1500000US250250102031","250250102031","1","BG",66428,1185,"Block Group 1, Census Tract 102.03, Suffolk County, Massachusetts",25,25,10203,"1",588,216,70,10,31,48,9,0,7,23,66,85,23,0,0,0,0,"250250102031",0.36734693877551,"952"
"162","25","025","020303","1","1500000US250250203031","250250203031","1","BG",22111,0,"Block Group 1, Census Tract 203.03, Suffolk County, Massachusetts",25,25,20303,"1",627,40,0,11,0,7,0,27,55,0,47,46,71,41,23,72,187,"250250203031",0.0637958532695375,"953"
"163","25","025","092400","5","1500000US250250924005","250250924005","5","BG",70844,0,"Block Group 5, Census Tract 924, Suffolk County, Massachusetts",25,25,92400,"5",180,0,4,15,0,0,0,13,27,13,25,28,0,28,27,0,0,"250250924005",0,"954"
"164","25","025","130406","3","1500000US250251304063","250251304063","3","BG",160832,0,"Block Group 3, Census Tract 1304.06, Suffolk County, Massachusetts",25,25,130406,"3",242,18,74,49,0,0,40,0,0,10,0,0,19,0,16,16,0,"250251304063",0.0743801652892562,"955"
"165","25","025","130404","3","1500000US250251304043","250251304043","3","BG",133423,0,"Block Group 3, Census Tract 1304.04, Suffolk County, Massachusetts",25,25,130404,"3",123,0,0,0,12,0,0,11,0,0,19,0,22,0,0,0,59,"250251304043",0,"956"
"166","25","025","040801","3","1500000US250250408013","250250408013","3","BG",413329,338688,"Block Group 3, Census Tract 408.01, Suffolk County, Massachusetts",25,25,40801,"3",1058,70,62,0,20,43,14,9,12,29,48,74,83,102,101,143,248,"250250408013",0.0661625708884688,"957"
"167","25","025","140102","1","1500000US250251401021","250251401021","1","BG",204084,0,"Block Group 1, Census Tract 1401.02, Suffolk County, Massachusetts",25,25,140102,"1",324,21,0,8,21,9,9,0,0,0,10,70,72,43,9,6,46,"250251401021",0.0648148148148148,"958"
"168","25","025","180301","3","1500000US250251803013","250251803013","3","BG",241084,112620,"Block Group 3, Census Tract 1803.01, Suffolk County, Massachusetts",25,25,180301,"3",296,9,7,0,8,22,9,14,16,7,32,40,20,35,55,0,22,"250251803013",0.0304054054054054,"959"
"169","25","025","180500","3","1500000US250251805003","250251805003","3","BG",177359,517845,"Block Group 3, Census Tract 1805, Suffolk County, Massachusetts",25,25,180500,"3",638,59,13,59,15,0,22,0,57,0,84,61,160,25,60,23,0,"250251805003",0.0924764890282132,"960"
"170","25","025","081400","3","1500000US250250814003","250250814003","3","BG",317784,0,"Block Group 3, Census Tract 814, Suffolk County, Massachusetts",25,25,81400,"3",467,38,16,6,0,45,40,29,42,27,12,15,72,20,49,39,17,"250250814003",0.0813704496788009,"961"
"171","25","025","981700","1","1500000US250259817001","250259817001","1","BG",313766,14973,"Block Group 1, Census Tract 9817, Suffolk County, Massachusetts",25,25,981700,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"250259817001",NA,"977"
"172","25","025","070101","7","1500000US250250701017","250250701017","7","BG",40007,0,"Block Group 7, Census Tract 701.01, Suffolk County, Massachusetts",25,25,70101,"7",661,234,14,80,44,32,48,0,0,0,13,9,16,0,70,13,88,"250250701017",0.354009077155825,"978"
"173","25","025","082100","3","1500000US250250821003","250250821003","3","BG",170844,0,"Block Group 3, Census Tract 821, Suffolk County, Massachusetts",25,25,82100,"3",1003,209,149,75,50,100,119,21,28,0,30,46,89,45,0,0,42,"250250821003",0.208374875373878,"979"
"174","25","025","091400","1","1500000US250250914001","250250914001","1","BG",176299,0,"Block Group 1, Census Tract 914, Suffolk County, Massachusetts",25,25,91400,"1",604,100,54,70,44,12,29,30,55,0,77,41,42,40,0,0,10,"250250914001",0.165562913907285,"980"
"175","25","025","010203","4","1500000US250250102034","250250102034","4","BG",115852,0,"Block Group 4, Census Tract 102.03, Suffolk County, Massachusetts",25,25,10203,"4",210,16,7,21,49,31,0,0,0,0,41,15,20,0,0,10,0,"250250102034",0.0761904761904762,"981"
"176","25","025","051101","2","1500000US250250511012","250250511012","2","BG",284620,0,"Block Group 2, Census Tract 511.01, Suffolk County, Massachusetts",25,25,51101,"2",579,58,49,20,0,41,105,72,11,14,0,13,76,44,23,53,0,"250250511012",0.100172711571675,"982"
"177","25","025","180301","2","1500000US250251803012","250251803012","2","BG",165499,105890,"Block Group 2, Census Tract 1803.01, Suffolk County, Massachusetts",25,25,180301,"2",332,21,10,10,6,0,0,0,8,0,8,38,40,51,32,25,83,"250251803012",0.0632530120481928,"983"
"178","25","025","000503","1","1500000US250250005031","250250005031","1","BG",63634,0,"Block Group 1, Census Tract 5.03, Suffolk County, Massachusetts",25,25,503,"1",385,50,0,0,0,10,27,11,20,57,0,103,84,23,0,0,0,"250250005031",0.12987012987013,"984"
"179","25","025","170701","1","1500000US250251707011","250251707011","1","BG",235550,3630,"Block Group 1, Census Tract 1707.01, Suffolk County, Massachusetts",25,25,170701,"1",282,33,3,10,27,4,4,0,38,11,43,6,56,14,14,19,0,"250251707011",0.117021276595745,"985"
"180","25","025","010404","2","1500000US250250104042","250250104042","2","BG",34912,0,"Block Group 2, Census Tract 104.04, Suffolk County, Massachusetts",25,25,10404,"2",196,36,0,17,0,10,15,35,13,14,56,0,0,0,0,0,0,"250250104042",0.183673469387755,"986"
"181","25","025","010702","1","1500000US250250107021","250250107021","1","BG",156192,0,"Block Group 1, Census Tract 107.02, Suffolk County, Massachusetts",25,25,10702,"1",415,18,0,36,9,33,0,0,14,0,0,31,59,44,0,78,93,"250250107021",0.0433734939759036,"987"
"182","25","025","010701","1","1500000US250250107011","250250107011","1","BG",74123,0,"Block Group 1, Census Tract 107.01, Suffolk County, Massachusetts",25,25,10701,"1",537,36,96,50,13,0,14,17,16,0,0,50,67,48,40,0,90,"250250107011",0.0670391061452514,"988"
"183","25","025","010802","3","1500000US250250108023","250250108023","3","BG",36303,0,"Block Group 3, Census Tract 108.02, Suffolk County, Massachusetts",25,25,10802,"3",364,40,9,17,0,17,30,7,0,0,26,6,113,6,0,18,75,"250250108023",0.10989010989011,"989"
"184","25","025","061101","1","1500000US250250611011","250250611011","1","BG",49678,0,"Block Group 1, Census Tract 611.01, Suffolk County, Massachusetts",25,25,61101,"1",212,83,44,35,0,0,1,21,12,6,0,10,0,0,0,0,0,"250250611011",0.391509433962264,"990"
"185","25","025","000301","1","1500000US250250003011","250250003011","1","BG",222004,0,"Block Group 1, Census Tract 3.01, Suffolk County, Massachusetts",25,25,301,"1",258,6,8,39,7,14,0,0,7,0,11,9,62,15,27,35,18,"250250003011",0.0232558139534884,"991"
"186","25","025","010300","2","1500000US250250103002","250250103002","2","BG",360526,0,"Block Group 2, Census Tract 103, Suffolk County, Massachusetts",25,25,10300,"2",171,29,2,2,0,53,0,0,7,8,15,18,13,12,0,12,0,"250250103002",0.169590643274854,"1123"
"187","25","025","060700","1","1500000US250250607001","250250607001","1","BG",89010,0,"Block Group 1, Census Tract 607, Suffolk County, Massachusetts",25,25,60700,"1",197,54,37,24,18,6,8,0,36,6,0,8,0,0,0,0,0,"250250607001",0.274111675126904,"1125"
"188","25","025","020101","2","1500000US250250201012","250250201012","2","BG",61515,0,"Block Group 2, Census Tract 201.01, Suffolk County, Massachusetts",25,25,20101,"2",688,57,42,0,33,15,0,33,0,45,26,45,63,137,67,40,85,"250250201012",0.0828488372093023,"1126"
"189","25","025","040200","1","1500000US250250402001","250250402001","1","BG",55212,0,"Block Group 1, Census Tract 402, Suffolk County, Massachusetts",25,25,40200,"1",244,47,56,26,21,16,11,5,0,38,12,6,0,0,0,6,0,"250250402001",0.192622950819672,"1127"
"190","25","025","050400","1","1500000US250250504001","250250504001","1","BG",38658,0,"Block Group 1, Census Tract 504, Suffolk County, Massachusetts",25,25,50400,"1",277,3,7,0,20,32,14,37,19,23,0,50,40,20,6,0,6,"250250504001",0.0108303249097473,"1128"
"191","25","025","120301","3","1500000US250251203013","250251203013","3","BG",204560,0,"Block Group 3, Census Tract 1203.01, Suffolk County, Massachusetts",25,25,120301,"3",631,10,0,35,0,0,43,50,67,41,18,39,69,90,9,22,138,"250251203013",0.0158478605388273,"1138"
"192","25","025","071201","2","1500000US250250712012","250250712012","2","BG",118284,0,"Block Group 2, Census Tract 712.01, Suffolk County, Massachusetts",25,25,71201,"2",616,229,110,42,120,9,20,0,40,19,0,0,7,20,0,0,0,"250250712012",0.371753246753247,"1140"
"193","25","025","082000","3","1500000US250250820003","250250820003","3","BG",112981,0,"Block Group 3, Census Tract 820, Suffolk County, Massachusetts",25,25,82000,"3",473,106,41,17,9,24,0,18,0,23,19,81,17,33,28,25,32,"250250820003",0.224101479915433,"1141"
"194","25","025","120301","2","1500000US250251203012","250251203012","2","BG",81447,0,"Block Group 2, Census Tract 1203.01, Suffolk County, Massachusetts",25,25,120301,"2",277,12,41,40,24,0,31,24,8,17,16,11,11,26,16,0,0,"250251203012",0.0433212996389892,"1142"
"195","25","025","140400","7","1500000US250251404007","250251404007","7","BG",254564,0,"Block Group 7, Census Tract 1404, Suffolk County, Massachusetts",25,25,140400,"7",297,0,72,0,0,0,27,17,0,18,22,84,25,22,0,6,4,"250251404007",0,"1150"
"196","25","025","160602","5","1500000US250251606025","250251606025","5","BG",98791,0,"Block Group 5, Census Tract 1606.02, Suffolk County, Massachusetts",25,25,160602,"5",393,73,10,41,0,29,5,17,0,62,0,102,33,0,7,14,0,"250251606025",0.185750636132316,"1154"
"197","25","025","170100","7","1500000US250251701007","250251701007","7","BG",205080,0,"Block Group 7, Census Tract 1701, Suffolk County, Massachusetts",25,25,170100,"7",518,0,0,0,28,58,33,18,14,65,41,135,34,24,47,21,0,"250251701007",0,"1157"
"198","25","025","170200","4","1500000US250251702004","250251702004","4","BG",345930,0,"Block Group 4, Census Tract 1702, Suffolk County, Massachusetts",25,25,170200,"4",570,19,35,42,7,0,34,7,45,0,30,92,41,34,53,109,22,"250251702004",0.0333333333333333,"1172"
"199","25","025","140107","2","1500000US250251401072","250251401072","2","BG",134727,0,"Block Group 2, Census Tract 1401.07, Suffolk County, Massachusetts",25,25,140107,"2",352,0,36,21,7,8,36,17,0,7,115,7,36,25,0,7,30,"250251401072",0,"1181"
"200","25","025","051000","3","1500000US250250510003","250250510003","3","BG",132901,0,"Block Group 3, Census Tract 510, Suffolk County, Massachusetts",25,25,51000,"3",576,146,7,0,41,29,37,22,6,9,73,43,122,15,19,0,7,"250250510003",0.253472222222222,"1189"
"201","25","025","020303","2","1500000US250250203032","250250203032","2","BG",375654,75970,"Block Group 2, Census Tract 203.03, Suffolk County, Massachusetts",25,25,20303,"2",248,17,21,0,0,0,16,0,0,0,0,15,0,107,0,49,23,"250250203032",0.0685483870967742,"1191"
"202","25","025","071101","3","1500000US250250711013","250250711013","3","BG",56581,0,"Block Group 3, Census Tract 711.01, Suffolk County, Massachusetts",25,25,71101,"3",552,165,10,47,67,0,61,27,40,33,22,21,14,0,35,0,10,"250250711013",0.298913043478261,"1195"
"203","25","025","100300","3","1500000US250251003003","250251003003","3","BG",106141,0,"Block Group 3, Census Tract 1003, Suffolk County, Massachusetts",25,25,100300,"3",226,30,0,26,14,6,0,29,0,0,15,10,17,15,7,57,0,"250251003003",0.132743362831858,"1196"
"204","25","025","110103","6","1500000US250251101036","250251101036","6","BG",107376,0,"Block Group 6, Census Tract 1101.03, Suffolk County, Massachusetts",25,25,110103,"6",243,16,0,0,0,0,0,0,0,0,50,14,0,56,28,69,10,"250251101036",0.065843621399177,"1209"
"205","25","025","060501","4","1500000US250250605014","250250605014","4","BG",110154,0,"Block Group 4, Census Tract 605.01, Suffolk County, Massachusetts",25,25,60501,"4",282,0,0,26,0,10,0,20,0,0,0,64,21,38,45,33,25,"250250605014",0,"1210"
"206","25","025","070402","1","1500000US250250704021","250250704021","1","BG",266820,898,"Block Group 1, Census Tract 704.02, Suffolk County, Massachusetts",25,25,70402,"1",705,182,153,102,47,12,29,51,15,12,47,15,8,24,0,8,0,"250250704021",0.258156028368794,"1216"
"207","25","025","030200","1","1500000US250250302001","250250302001","1","BG",64732,0,"Block Group 1, Census Tract 302, Suffolk County, Massachusetts",25,25,30200,"1",1058,127,36,0,31,12,36,55,13,8,155,184,164,86,0,33,118,"250250302001",0.120037807183365,"1223"
"208","25","025","040200","2","1500000US250250402002","250250402002","2","BG",88566,0,"Block Group 2, Census Tract 402, Suffolk County, Massachusetts",25,25,40200,"2",424,44,10,13,18,9,12,0,9,12,32,9,53,60,10,69,64,"250250402002",0.10377358490566,"1224"
"209","25","025","010103","1","1500000US250250101031","250250101031","1","BG",101364,0,"Block Group 1, Census Tract 101.03, Suffolk County, Massachusetts",25,25,10103,"1",326,112,26,15,14,12,49,0,8,0,0,9,7,0,0,66,8,"250250101031",0.343558282208589,"1226"
"210","25","025","101102","4","1500000US250251011024","250251011024","4","BG",152532,0,"Block Group 4, Census Tract 1011.02, Suffolk County, Massachusetts",25,25,101102,"4",536,97,49,31,35,38,10,25,8,64,40,62,36,26,7,0,8,"250251011024",0.180970149253731,"1228"
"211","25","025","081100","3","1500000US250250811003","250250811003","3","BG",117782,0,"Block Group 3, Census Tract 811, Suffolk County, Massachusetts",25,25,81100,"3",353,47,17,0,5,0,5,40,21,18,36,16,52,18,22,45,11,"250250811003",0.13314447592068,"1232"
